Ramo_Desc	Apertura_Canal_Desc	Apertura_Amparo_Desc	Agrupacion_Reservas	Fecha_Registro	Expuestos	Vigentes
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-03-01	703883.900416	784612
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-04-01	711017.013543	803775
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-05-01	717960.868985	763220
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-06-01	725568.146973	812955
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-07-01	709073.771466	785629
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-08-01	713270.670245	823652
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-09-01	711072.018113	794157
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-10-01	720867.317722	817641
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-11-01	730162.445669	825806
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2022-12-01	722907.317226	829403
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-01-01	721554.930201	825848
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-02-01	745116.444263	847716
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-03-01	756818.802897	867082
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-04-01	757600.541668	865450
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-05-01	754669.803623	830571
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-06-01	766790.041508	883443
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-07-01	759107.283029	875765
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-08-01	756247.618051	1183014
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-09-01	711174.618285	794676
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-10-01	772744.611404	815213
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-11-01	775042.591809	833225
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2023-12-01	755478.578366	806232
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-01-01	733512.061864	784573
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-02-01	695218.799826	743393
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-03-01	701915.576131	790314
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-04-01	692917.612574	770032
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-05-01	702525.962271	798171
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-06-01	681025.847905	752449
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-07-01	674302.931298	747362
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-08-01	656571.934075	705112
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-09-01	657147.465524	689936
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-10-01	625076.771892	688460
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-11-01	599369.188215	657810
083 - VIDA DE GRUPO	Otros Banca	INV	083_OTROS_BANCA_INV	2024-12-01	581744.515151	596440
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-01-01	8810.483868	9217
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-02-01	8756.249949	9082
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-03-01	8904.096817	9369
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-04-01	9000.466672	9542
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-05-01	9163.322618	9975
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-06-01	9976.899925	10648
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-07-01	10589.161307	11720
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-08-01	12363.806408	14331
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-09-01	14578.366538	17261
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-10-01	16069.322607	17005
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-11-01	15490.166592	16256
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2014-12-01	14999.419329	15518
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-01-01	14433.193543	15077
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-02-01	14210.214288	14906
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-03-01	14214.99992	15005
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-04-01	14133.633313	14976
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-05-01	14040.354827	14707
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-06-01	14144.8	14687
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-07-01	14230.451641	15057
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-08-01	14809.741888	16311
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-09-01	16414.933214	18788
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-10-01	18110.129204	19700
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-11-01	18522.266579	20037
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2015-12-01	19650.25796	21002
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-01-01	19934.161282	21374
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-02-01	20620.86212	22605
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-03-01	21948.193519	24168
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-04-01	23273.299996	25789
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-05-01	24919.19352	27376
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-06-01	26209.999856	28650
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-07-01	27608.999881	30286
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-08-01	36172.96697	49254
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-09-01	38428.233298	41325
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-10-01	38898.516036	41319
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-11-01	39706.99983	42535
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2016-12-01	44151.774196	46661
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-01-01	44953.548288	48104
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-02-01	45002.570446	50910
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-03-01	85588.032008	93765
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-04-01	88054.132901	92303
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-05-01	90874.451498	95907
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-06-01	94333.266464	99348
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-07-01	96853.741672	102724
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-08-01	97422.128463	108792
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-09-01	101626.499773	107407
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-10-01	104214.290067	110160
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-11-01	106687.166461	112018
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2017-12-01	109154.06444	114522
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-01-01	111180.774011	116478
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-02-01	113272.107528	118101
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-03-01	113963.645082	121121
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-04-01	116528.599682	122982
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-05-01	120724.387216	127834
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-06-01	124459.233127	131432
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-07-01	127785.35439	134933
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-08-01	132050.064296	143082
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-09-01	135326.899368	142891
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-10-01	137003.483714	144941
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-11-01	137951.399754	145873
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2018-12-01	140257.709554	148244
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-01-01	143600.999946	152979
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-02-01	148040.071822	157317
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-03-01	152454.159912	182762
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-04-01	154532.533014	163343
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-05-01	156366.225936	167130
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-06-01	159597.565348	176325
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-07-01	178053.032474	199910
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-08-01	196230.709189	220428
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-09-01	216393.031663	241566
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-10-01	235804.677647	262581
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-11-01	250542.665661	277874
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2019-12-01	263991.869976	287827
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-01-01	268897.548234	297804
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-02-01	280693.276379	306558
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-03-01	288553.998926	308956
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-04-01	270852.764576	286650
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-05-01	263520.419026	273862
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-06-01	260339.133298	272615
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-07-01	265105.097153	285871
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-08-01	281117.255849	309870
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-09-01	306749.697183	345447
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-10-01	336803.323405	376444
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-11-01	366359.130163	405932
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2020-12-01	393100.838635	428129
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-01-01	408071.935812	452757
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-02-01	433661.069107	476000
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-03-01	454745.288245	500766
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-04-01	469032.498523	510716
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-05-01	476767.611356	516292
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-06-01	489468.431442	530938
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-07-01	504242.193149	545829
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-08-01	519855.449995	560940
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-09-01	532971.130882	574593
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-10-01	545809.063844	586905
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-11-01	557541.100646	595609
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2021-12-01	566518.19284	602277
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-01-01	571511.257439	611383
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-02-01	581992.422589	622122
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-03-01	589768.999645	633222
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-04-01	596205.632232	634194
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-05-01	605127.224241	644829
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-06-01	612223.897134	650100
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-07-01	618595.290937	659145
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-08-01	624677.352249	668908
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-09-01	618153.22817	671333
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-10-01	622101.095665	663427
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-11-01	628370.798541	666497
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2022-12-01	631732.676834	666825
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-01-01	629136.224543	673388
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-02-01	638325.569125	680213
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-03-01	645461.645807	692414
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-04-01	645875.664181	687205
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-05-01	648407.354354	690053
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-06-01	648731.36628	692447
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-07-01	651216.482101	693689
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-08-01	656102.12755	698337
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-09-01	659788.131827	702568
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-10-01	662669.030935	702147
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-11-01	663404.165492	702372
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2023-12-01	659351.386695	694251
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-01-01	654318.029794	699053
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-02-01	660023.105024	702972
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-03-01	659237.676423	718213
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-04-01	661488.000118	691552
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-05-01	675174.936279	698565
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-06-01	688551.299381	717671
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-07-01	685692.158396	745163
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-08-01	713243.516604	744674
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-09-01	710719.432103	741592
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-10-01	707440.773915	737863
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-11-01	717250.599608	737492
083 - VIDA DE GRUPO	Otros Banca	RESTO	083_OTROS_BANCA_RESTO	2024-12-01	733614.063965	747057
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-01-01	32604.225807	33122
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-02-01	32418.570798	34788
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-03-01	51244.290336	52039
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-04-01	51980.199972	52879
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-05-01	52190.774223	53259
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-06-01	52700.699667	54220
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-07-01	54820.032262	56252
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-08-01	56941.516072	59109
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-09-01	59286.233054	62491
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-10-01	61228.129083	63116
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-11-01	60991.299763	62345
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2014-12-01	60952.7096	62370
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-01-01	62813.967692	64052
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-02-01	63159.928329	65034
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-03-01	83996.612712	86053
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-04-01	84369.633126	85983
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-05-01	85834.483814	87216
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-06-01	86536.466362	88173
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-07-01	88003.806439	89491
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-08-01	89395.645063	91446
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-09-01	91756.699686	94843
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-10-01	94192.871117	96588
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-11-01	74841.159231	97819
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2015-12-01	86799.45131	91083
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-01-01	87021.515998	90260
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-02-01	103275.794201	109997
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-03-01	104744.677181	110342
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-04-01	106354.866296	110286
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-05-01	108413.322503	111656
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-06-01	110485.666357	113760
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-07-01	112238.290149	115787
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-08-01	121310.805598	135478
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-09-01	124398.133188	127964
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-10-01	125515.193421	128491
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-11-01	123274.064128	133289
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2016-12-01	116072.190557	163701
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-01-01	115538.193353	120526
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-02-01	116340.856072	122867
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-03-01	129496.675701	159986
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-04-01	131382.599276	136705
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-05-01	135367.193404	141028
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-06-01	138919.499589	144901
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-07-01	141941.935154	148477
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-08-01	141636.579968	155002
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-09-01	149355.432902	156131
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-10-01	152796.9029	159816
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-11-01	155341.566128	161908
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2017-12-01	157932.483744	164521
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-01-01	159186.806143	166247
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-02-01	161980.393087	167801
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-03-01	163478.870831	172054
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-04-01	166596.232899	173751
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-05-01	170772.483925	179326
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-06-01	175044.532922	183221
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-07-01	179322.289788	187583
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-08-01	184580.548108	196950
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-09-01	188742.665841	197473
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-10-01	191077.935267	200168
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-11-01	192947.799599	201871
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2018-12-01	196211.096603	205563
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-01-01	186871.579166	217887
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-02-01	191195.60581	206999
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-03-01	196199.320853	232809
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-04-01	259852.57959	327527
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-05-01	260133.548443	272982
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-06-01	263110.131468	282055
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-07-01	288688.605395	367335
083 - VIDA DE GRUPO	Otros Banca	VIDA	083_OTROS_BANCA_VIDA	2019-08-01	303486.483243	330264
